,step,n_samples,n_centers,n_features,k,eps,min_pts,bandwidth,ROCK,K_MEANS,DBSCAN,SPECTRAL,MEAN_SHIFT
866,6,300,2,5,2,0.2,10,1.7593487421533345,0.9710245035703121,0.9487296732702047,0.0,0.9710245035703119,0.9710245035703119
867,7,300,2,5,2,0.2,10,1.5841721507579656,1.0,1.0,0.0,1.0,1.0
868,8,300,2,5,2,0.2,10,1.7894853891996527,1.0,1.0,0.0,1.0,1.0
869,9,300,2,5,2,0.2,10,2.304446626207964,0.7331945611438865,0.7319757098954076,0.0,0.6606876411253394,0.07711171264789651
870,0,100,3,4,3,0.2,8,1.7102228193591256,0.6285957002892159,0.886910385118502,1.6898239204179783e-15,0.8869103851185021,0.8869103851185021
871,1,100,3,4,3,0.2,8,1.7457048431643003,0.681745037916872,0.9165371587921382,1.6898239204179783e-15,0.9165371587921382,0.9165371587921382
872,2,100,3,4,3,0.2,8,1.913484700243937,0.681745037916872,0.7045568818331033,1.6898239204179783e-15,0.6976897451169152,0.5311017342727414
873,3,100,3,4,3,0.2,8,1.7862878536809803,0.624119493812909,0.865053605733942,1.6898239204179783e-15,0.8625185779063445,0.9291166339890621
874,4,100,3,4,3,0.2,8,1.7604915036261533,0.7338803454122863,0.9053525734798453,1.6898239204179783e-15,0.9053525734798454,0.9053525734798453
875,5,100,3,4,3,0.2,8,1.5832791870225487,0.7288083102437458,0.9291166339890623,1.6898239204179783e-15,1.0,0.958139788270967
876,6,100,3,4,3,0.2,8,1.280280797868789,0.7338803454122863,0.7562906830014988,1.6898239204179783e-15,0.7222545693615245,0.7338803454122863
877,7,100,3,4,3,0.2,8,1.6316846737942086,0.7288083102437458,0.8481040693486319,1.6898239204179783e-15,0.782412131238457,0.8481040693486318
878,8,100,3,4,3,0.2,8,1.5922217045687967,0.7338803454122863,0.7268844222404673,1.6898239204179783e-15,0.7146764456008693,0.5142355493657219
879,9,100,3,4,3,0.2,8,1.9115077719512283,0.7338803454122863,1.0,1.6898239204179783e-15,0.8876154405608877,1.6898239204179783e-15
880,0,200,4,3,4,0.2,6,1.726858949935744,6.406853007629105e-16,0.7308788369762145,0.1345069685221773,0.48366060915209347,0.4332461276767316
881,1,200,4,3,4,0.2,6,1.8269270441725982,6.406853007629105e-16,0.8306357210152976,0.5018733937429528,0.8127417860075103,6.406853007629105e-16
882,2,200,4,3,4,0.2,6,1.7145213373986345,6.406853007629105e-16,0.6049255391409672,0.28350281150206336,0.3016054643924663,6.406853007629105e-16
883,3,200,4,3,4,0.2,6,1.8601292256111406,0.9482617084027721,0.9482617084027721,0.540962427411202,0.9175739272930724,6.406853007629105e-16
884,4,200,4,3,4,0.2,6,1.7467261635845779,0.6642135283576875,0.9103008394022429,0.5676744768807345,0.8879390432996807,0.8553184449485286
885,5,200,4,3,4,0.2,6,1.6567518648511912,0.5738166982697617,0.9305480494769743,0.5138837839265318,0.9305480494769743,0.5738166982697617
886,6,200,4,3,4,0.2,6,1.599091488875625,0.4983779893978505,0.6955033078120073,0.4505195149857634,0.7051110461576274,0.684195839288969
887,7,200,4,3,4,0.2,6,1.84891716034188,0.5384905544132442,0.8932874681048497,0.5525158292024153,0.844253058020663,0.5442742060069288
888,8,200,4,3,4,0.2,6,1.5398924490420216,0.5738166982697617,0.7305750085082405,0.4673071009004659,0.7489864293448923,0.4965278748147093
889,9,200,4,3,4,0.2,6,1.8310802485752513,6.406853007629105e-16,0.8141706621907124,0.4205721029423818,0.7510927237336513,0.44925710478489683
890,0,300,2,2,2,0.2,4,1.2450126481010986,0.005039144326996285,0.2982423040824403,0.2171321061534727,0.29960316991764846,0.0
891,1,300,2,2,2,0.2,4,0.8967021497563532,0.9710245035703121,0.9487296732702047,0.6185137696066513,0.9487296732702047,0.9570384404822789
892,2,300,2,2,2,0.2,4,1.1755915416033251,0.721544181528068,0.5852876796284338,0.402353477532961,0.5451639969263745,0.7576002324542637
893,3,300,2,2,2,0.2,4,1.1603153099970938,0.5835779357150024,0.5662626049187967,0.3316010842889338,0.48355908729430247,0.5862980371418021
894,4,300,2,2,2,0.2,4,1.256346640258069,0.0,0.3325209343628719,0.19830544750692036,0.26816174550438,0.0
895,5,300,2,2,2,0.2,4,1.2343688019139074,-0.002182257908773975,0.01789376145149523,0.15280506680133085,0.05243857602016795,0.02601212941508564
896,6,300,2,2,2,0.2,4,1.2154597966965686,0.6150584270132609,0.5585973807997013,0.37991517199114677,0.46525416147883236,0.0
897,7,300,2,2,2,0.2,4,1.215133498082965,0.6894246859793954,0.5941927160302866,0.37374011444272515,0.46525416147883236,0.10031788091477023
898,8,300,2,2,2,0.2,4,1.224472362039243,0.8482554258646036,0.7280401604194966,0.47188117814546265,0.6099574032387208,0.7182575119327452
899,9,300,2,2,2,0.2,4,0.8694318110503335,1.0,0.9710245035703119,0.5776456682149318,0.9710245035703121,1.0
900,0,100,3,5,3,0.2,10,2.064848542623347,0.7338803454122863,0.9294049052326055,1.6898239204179783e-15,0.8638012172897854,0.8638012172897854
901,1,100,3,5,3,0.2,10,1.6949471764378068,0.7288083102437458,1.0,1.6898239204179783e-15,1.0,0.9794301015273259
902,2,100,3,5,3,0.2,10,2.1436262471100873,0.7288083102437458,0.8080193133883751,1.6898239204179783e-15,0.5540641762145301,0.7065144001734545
903,3,100,3,5,3,0.2,10,1.6334676532512717,0.7288083102437458,1.0,1.6898239204179783e-15,1.0,1.0
904,4,100,3,5,3,0.2,10,1.2250784022639372,0.7288083102437458,1.0,1.6898239204179783e-15,1.0,0.9794301015273259
905,5,100,3,5,3,0.2,10,2.0052900790388013,0.7338803454122863,0.9291166339890623,1.6898239204179783e-15,1.0,0.958139788270967
906,6,100,3,5,3,0.2,10,1.5056392213107193,0.7338803454122863,0.8489892147538971,1.6898239204179783e-15,0.7949959422303662,0.6860425513792623
907,7,100,3,5,3,0.2,10,1.6870589195323618,0.7338803454122863,0.9294049052326055,1.6898239204179783e-15,0.9294049052326053,0.9294049052326055
908,8,100,3,5,3,0.2,10,1.7502612910359874,0.7338803454122863,0.9053525734798453,1.6898239204179783e-15,0.9294049052326053,0.9294049052326055
909,9,100,3,5,3,0.2,10,2.192877998349778,0.6707874652589385,0.9581397882709672,1.6898239204179783e-15,0.9581397882709672,0.6373511924279427
910,0,200,3,2,3,0.2,4,1.2152597175121014,0.3388615310359182,0.45197248707191157,0.21929992247624797,0.2920606083849109,0.19145145660938884
911,1,200,3,2,3,0.2,4,0.8241399538537642,0.7329727877525031,0.6888034730374331,0.5001734887366114,0.6936272582240152,0.673298237691069
912,2,200,3,2,3,0.2,4,1.1481697145255523,0.6020602357902254,0.5158344503346214,0.3272675197456803,0.08843925061846389,0.46342835602463467
913,3,200,3,2,3,0.2,4,1.1187329251697669,0.779090891782746,0.7150526661064135,0.5381049205663297,0.5737437349769924,0.5045418748164017
914,4,200,3,2,3,0.2,4,1.1148233498157458,0.6508436976254852,0.6767039857122237,0.39625430456128713,0.41957849665614705,0.5861689673222701
915,5,200,3,2,3,0.2,4,1.1003137003501196,0.5621717368754634,0.4784049027414715,0.3911569720001229,0.38921092387829964,0.5510077584231134
916,6,200,3,2,3,0.2,4,0.8905872677388069,0.9196271526326792,0.8821806850433278,0.5324711426152829,0.8109416226486751,0.7304096819065697
917,7,200,3,2,3,0.2,4,1.0727125572360692,0.8500352273296983,0.5333948517978673,0.4739148504657394,0.5994123184910378,0.5577519218852792
918,8,200,3,2,3,0.2,4,0.7990410878522516,0.9760906223225926,0.9760906223225926,0.7681409387671149,0.9585464220145746,0.9585464220145746
919,9,200,3,2,3,0.2,4,0.9883893290227944,0.6698119400054136,0.7656119958154979,0.5095562507730399,0.7712985000014049,0.7939736704133391
920,0,200,2,3,2,0.2,6,1.6957455516590527,0.6427148625187991,0.5321231695308665,5.125482406103424e-15,0.009454386687380188,0.052778071581027895
921,1,200,2,3,2,0.2,6,1.5810689788361847,0.8617408358427062,0.7123645529599807,0.09305046858694643,0.795383166441012,0.7960705942081135
922,2,200,2,3,2,0.2,6,1.5950726471697687,0.7773793411625972,0.7203457588647183,0.044878777142181116,0.6975435842891452,0.7849050944724709
923,3,200,2,3,2,0.2,6,1.639767278259879,0.959418425497274,0.6693035184164566,0.044878777142181116,0.8341601851561757,0.685713223029765
924,4,200,2,3,2,0.2,6,1.414603406550151,0.959418425497274,0.8552428154830716,0.12319338852950006,0.9288666847637899,0.8552428154830716
925,5,200,2,3,2,0.2,6,1.0573849960381776,1.0,1.0,0.34259561181725606,1.0,0.9424513661877713
926,6,200,2,3,2,0.2,6,1.310464913355437,1.0,0.877761889219493,0.2322279605086381,1.0,0.9288666847637899
927,7,200,2,3,2,0.2,6,1.58216385911352,1.0,0.7436160336448759,5.125482406103424e-15,0.877761889219493,0.877761889219493
928,8,200,2,3,2,0.2,6,0.9279138990628192,1.0,1.0,0.4615743692843257,1.0,1.0
929,9,200,2,3,2,0.2,6,1.5233448738721374,0.6427148625187991,0.6299432361608374,5.125482406103424e-15,0.6427148625187992,0.7554236524156579
930,0,300,2,4,2,0.2,8,2.018134243743893,0.7280401604194966,0.6600683003644753,0.0,0.6518386493868353,0.08653529949951179
931,1,300,2,4,2,0.2,8,1.8763421633988946,0.9487296732702047,0.8482554258646036,0.0,0.8938790388937221,0.8627423036081134
932,2,300,2,4,2,0.2,8,1.8998664854868221,0.8938790388937221,0.8081015108926131,0.0,0.8627423036081134,0.8779111584693444
933,3,300,2,4,2,0.2,8,1.8108539705925546,0.820996403072459,0.8081015108926131,0.0,0.7956334872879172,0.8627423036081134
934,4,300,2,4,2,0.2,8,1.71198228375192,0.9710245035703121,0.928953508653138,0.0,0.9487296732702047,0.9487296732702047
935,5,300,2,4,2,0.2,8,1.4827092910129178,1.0,0.928953508653138,0.0,0.9710245035703119,0.946640967223933
936,6,300,2,4,2,0.2,8,1.4248660159864035,1.0,0.9710245035703121,0.0,1.0,0.9153073831952881
937,7,300,2,4,2,0.2,8,1.6355261241062493,1.0,1.0,0.0,1.0,1.0
938,8,300,2,4,2,0.2,8,1.4029145183492946,1.0,1.0,0.0,1.0,0.9360123601193194
939,9,300,2,4,2,0.2,8,2.03455801982845,0.6118027969670576,0.5852876796284338,0.0,0.535812979969456,0.039740041237260756
940,0,200,2,3,2,0.2,6,1.6957455516590527,0.6427148625187991,0.5321231695308665,5.125482406103424e-15,0.009454386687380188,0.052778071581027895
941,1,200,2,3,2,0.2,6,1.5810689788361847,0.8617408358427062,0.7123645529599807,0.09305046858694643,0.795383166441012,0.7960705942081135
942,2,200,2,3,2,0.2,6,1.5950726471697687,0.7773793411625972,0.7203457588647183,0.044878777142181116,0.6975435842891452,0.7849050944724709
943,3,200,2,3,2,0.2,6,1.639767278259879,0.959418425497274,0.6693035184164566,0.044878777142181116,0.8341601851561757,0.685713223029765
944,4,200,2,3,2,0.2,6,1.414603406550151,0.959418425497274,0.8552428154830716,0.12319338852950006,0.9288666847637899,0.8552428154830716
945,5,200,2,3,2,0.2,6,1.0573849960381776,1.0,1.0,0.34259561181725606,1.0,0.9424513661877713
946,6,200,2,3,2,0.2,6,1.310464913355437,1.0,0.877761889219493,0.2322279605086381,1.0,0.9288666847637899
947,7,200,2,3,2,0.2,6,1.58216385911352,1.0,0.7436160336448759,5.125482406103424e-15,0.877761889219493,0.877761889219493
948,8,200,2,3,2,0.2,6,0.9279138990628192,1.0,1.0,0.4615743692843257,1.0,1.0
949,9,200,2,3,2,0.2,6,1.5233448738721374,0.6427148625187991,0.6299432361608374,5.125482406103424e-15,0.6427148625187992,0.7554236524156579
950,0,400,2,3,2,0.2,6,1.704718427891102,0.019356398604850326,0.4382094872860845,0.0059491080423403,0.310439702984608,0.07445883867257454
951,1,400,2,3,2,0.2,6,1.609263833776135,0.9063140379397241,0.777787355713462,0.11226594564083651,0.8146059099979805,0.8018867907477273
952,2,400,2,3,2,0.2,6,1.6257920040238962,0.7788045628559753,0.738207511703492,0.05128813159558523,0.752256931751343,0.0
953,3,400,2,3,2,0.2,6,1.624610353190904,0.9594925780336678,0.744086643008824,0.09716538678726198,0.8448239446927848,0.8010522403316236
954,4,400,2,3,2,0.2,6,1.3976205858143163,1.0,0.9022707812080796,0.24281433573607028,0.9772422365106967,0.9022707812080796
955,5,400,2,3,2,0.2,6,1.0410524720264132,1.0,1.0,0.5523713711985323,1.0,1.0
956,6,400,2,3,2,0.2,6,1.3062025955810155,1.0,0.9772422365106967,0.38449663739042,0.9772422365106967,0.9772422365106967
957,7,400,2,3,2,0.2,6,1.537586338812896,0.9436318802492903,0.8779853747168901,0.16886159452376387,0.8898712013184769,0.8898712013184769
958,8,400,2,3,2,0.2,6,0.8959890964362931,1.0,1.0,0.5596323090706893,1.0,0.932951794781669
959,9,400,2,3,2,0.2,6,1.5198692709256332,0.8107083683746813,0.6981865078900713,0.12257425399112315,0.7137418191697467,0.7642320249812964
960,0,100,2,5,2,0.2,10,2.15684029976984,0.7946207065282215,0.8335429056980594,-1.2813706015258949e-15,0.7946207065282215,0.7610276144503668
961,1,100,2,5,2,0.2,10,1.7801265249745493,0.9286022516535728,0.9286022516535728,-1.2813706015258949e-15,0.9286022516535728,0.818146027018946
962,2,100,2,5,2,0.2,10,2.3483222028742974,-1.2813706015258949e-15,0.5265751281777733,-1.2813706015258949e-15,0.018281020660330303,0.1198209799231595
963,3,100,2,5,2,0.2,10,1.7496089097983754,1.0,1.0,-1.2813706015258949e-15,1.0,1.0
964,4,100,2,5,2,0.2,10,1.2812503183824142,1.0,1.0,-1.2813706015258949e-15,1.0,0.9652638115020862
965,5,100,2,5,2,0.2,10,1.8348085172490323,1.0,0.8773072618436142,-1.2813706015258949e-15,1.0,0.8458480964949475
966,6,100,2,5,2,0.2,10,1.7172329237458286,1.0,1.0,-1.2813706015258949e-15,1.0,1.0
967,7,100,2,5,2,0.2,10,1.5146485836887758,1.0,1.0,-1.2813706015258949e-15,1.0,1.0
968,8,100,2,5,2,0.2,10,1.8821040176486272,1.0,1.0,-1.2813706015258949e-15,1.0,1.0
969,9,100,2,5,2,0.2,10,2.316540231288315,0.5479412648671743,0.5479412648671743,-1.2813706015258949e-15,0.5265751281777733,0.06858588393250457
970,0,200,6,4,6,0.2,8,2.0542170451677704,-3.2718139782107572e-16,0.9739481420199899,0.3725086992279226,0.9229941179154694,0.37853040652371966
971,1,200,6,4,6,0.2,8,2.179582875412284,0.475792554202437,0.8702456750542144,0.3382807467379281,0.6760264212321205,-3.2718139782107572e-16
972,2,200,6,4,6,0.2,8,1.9395055290777574,0.5199253040312533,0.9154316209735605,0.31808925584749637,0.8640015825581919,0.37853040652371966
973,3,200,6,4,6,0.2,8,2.201069290865449,0.4061325068394386,0.8483471889078835,0.3345425935194609,0.7630884160892475,-3.2718139782107572e-16
974,4,200,6,4,6,0.2,8,2.2570066443251635,1.0,1.0,0.42123145083155566,1.0,0.39289115868179436
975,5,200,6,4,6,0.2,8,2.142806771879599,0.47610150169626414,0.8574097476612061,0.3345425935194609,0.8151066816601973,0.3864191831315385
976,6,200,6,4,6,0.2,8,2.066249901193579,-3.2718139782107572e-16,0.908288183735752,0.3026634784443986,0.7384229194993953,0.4549065604373086
977,7,200,6,4,6,0.2,8,2.2327161684252514,-3.2718139782107572e-16,0.9869313209431978,0.39870249840628735,0.97394814201999,-3.2718139782107572e-16
978,8,200,6,4,6,0.2,8,2.064320268844668,0.4968518511798872,0.8076584518292882,0.26062785370944863,0.7255608371699905,0.428946847744267
979,9,200,6,4,6,0.2,8,2.117479561788353,0.5349924756664146,0.9575733497400564,0.3345425935194609,0.9575733497400564,0.6892590932624655
980,0,300,2,3,2,0.2,6,1.689874109232375,0.5300244784711938,0.5451639969263745,0.0,0.5025320539921462,0.0
981,1,300,2,3,2,0.2,6,1.5883235190212177,0.8779111584693444,0.7177653024503359,0.10866659642842764,0.7493627854423113,0.7195391497019222
982,2,300,2,3,2,0.2,6,1.6075070984828617,0.7510169716758923,0.6600683003644753,0.03097337334634684,0.6883154834279879,0.0
983,3,300,2,3,2,0.2,6,1.6379701198009968,0.9710245035703121,0.7280401604194968,0.06110507603647233,0.7956334872879172,0.7866752304708213
984,4,300,2,3,2,0.2,6,1.4064144674251853,1.0,0.820996403072459,0.20891740026675568,0.9487296732702047,0.9108103503831168
985,5,300,2,3,2,0.2,6,1.0554497201330268,1.0,0.9710245035703121,0.4778355419320773,1.0,1.0
986,6,300,2,3,2,0.2,6,1.303438455681057,1.0,0.9487296732702047,0.2905040719375451,1.0,1.0
987,7,300,2,3,2,0.2,6,1.5495057027581636,0.9710245035703119,0.9108103503831166,0.07489248603400463,0.9108103503831168,0.9108103503831168
988,8,300,2,3,2,0.2,6,0.9231625143450212,1.0,1.0,0.534516701324318,1.0,1.0
989,9,300,2,3,2,0.2,6,1.525829017029658,0.7794994154119462,0.6894246859793954,0.07944424765032732,0.6979154715565695,0.7670649187879426
990,0,300,2,3,2,0.2,6,1.689874109232375,0.5300244784711938,0.5451639969263745,0.0,0.5025320539921462,0.0
991,1,300,2,3,2,0.2,6,1.5883235190212177,0.8779111584693444,0.7177653024503359,0.10866659642842764,0.7493627854423113,0.7195391497019222
992,2,300,2,3,2,0.2,6,1.6075070984828617,0.7510169716758923,0.6600683003644753,0.03097337334634684,0.6883154834279879,0.0
993,3,300,2,3,2,0.2,6,1.6379701198009968,0.9710245035703121,0.7280401604194968,0.06110507603647233,0.7956334872879172,0.7866752304708213
994,4,300,2,3,2,0.2,6,1.4064144674251853,1.0,0.820996403072459,0.20891740026675568,0.9487296732702047,0.9108103503831168
995,5,300,2,3,2,0.2,6,1.0554497201330268,1.0,0.9710245035703121,0.4778355419320773,1.0,1.0
996,6,300,2,3,2,0.2,6,1.303438455681057,1.0,0.9487296732702047,0.2905040719375451,1.0,1.0
997,7,300,2,3,2,0.2,6,1.5495057027581636,0.9710245035703119,0.9108103503831166,0.07489248603400463,0.9108103503831168,0.9108103503831168
998,8,300,2,3,2,0.2,6,0.9231625143450212,1.0,1.0,0.534516701324318,1.0,1.0
999,9,300,2,3,2,0.2,6,1.525829017029658,0.7794994154119462,0.6894246859793954,0.07944424765032732,0.6979154715565695,0.7670649187879426
